Date,Source,Headline,Lead Paragraph,URL,Headline Sentiment,Headline Sadness,Headline Joy,Headline Fear,Headline Disgust,Headline Anger,Lead Paragraph Sentiment,Lead Paragraph Sadness,Lead Paragraph Joy,Lead Paragraph Fear,Lead Paragraph Disgust,Lead Paragraph Anger
2020-11-30,The New York Times,Hong Kong’s Courts Are Still Independent. Some Want to Rein Them In.,"HONG KONG — They were arrested on one of the most violent days in Hong Kong last year, when protesters threw firebombs at the main government offices and set a barrier aflame outside Police Headquarters. But last month, a judge quickly dismantled the prosecutors’ case against them.",https://www.nytimes.com/2020/11/30/world/asia/hong-kong-china-courts.html,0.0,0.274685,0.131566,0.123542,0.151439,0.226042,-0.653935,0.335026,0.027374,0.09116,0.257084,0.529553
2020-11-30,The New York Times,Biden names all-female communications team with Jen Psaki as press secretary.,"President-elect Joseph R. Biden Jr. on Sunday announced an all-female White House communications staff, with Jennifer Psaki, a veteran of the Obama administration, in the most visible role as White House press secretary.",https://www.nytimes.com/2020/11/30/us/biden-names-all-female-communications-team-with-jen-psaki-as-press-secretary.html,0.0,0.220172,0.082542,0.023941,0.145428,0.045507,0.0,0.113277,0.253384,0.053623,0.2165,0.088726
2020-11-30,The New York Times,"Bitcoin Hits New Record, This Time With Less Talk of a Bubble",Bitcoin is back. Again.,https://www.nytimes.com/2020/11/30/technology/bitcoin-record-price.html,-0.43965,0.294684,0.447023,0.175576,0.040228,0.162566,0.0,0.414709,0.213223,0.15253,0.045108,0.123973
2020-11-30,The New York Times,Australia Condemns Lurid Tweet by Chinese Official as ‘Disgusting Slur’,"MELBOURNE, Australia — Labeling it a “disgusting slur,” Prime Minister Scott Morrison of Australia denounced on Monday what he called a fabricated image posted to Twitter by a Chinese official that showed an Australian soldier with a knife to the throat of an Afghan child.",https://www.nytimes.com/2020/11/30/world/australia/china-tweet-soldier.html,-0.968427,0.02768,0.038451,0.04779,0.913139,0.082234,-0.849679,0.061674,0.115616,0.129553,0.784428,0.070406
2020-11-30,The New York Times,France’s Major Literary Juries Award Prizes in a Year of Scandal,"PARIS — In its first award since a pedophilia scandal revealed deep-rooted collusion within its ranks, one of France’s top literary juries avoided the appearance of any potential conflicts of interest on Monday by crowning the novel of a little-known female author from a small publishing house.",https://www.nytimes.com/2020/11/30/world/europe/france-literary-awards-matzneff.html,0.0,0.047978,0.543951,0.113856,0.282489,0.125662,0.0,0.34292,0.550951,0.059423,0.061155,0.030177
2020-11-30,The New York Times,"Accepting the Danger of Human Rights Work in Egypt, With Food and Humor","CAIRO — On bad days — and, in recent years, there seemed to be more bad days than ever — Gasser Abdel-Razek, captain, counselor and friend to nearly everyone in Egypt’s shrinking human rights community, tended to counter the tension and stress with food.",https://www.nytimes.com/2020/11/30/world/middleeast/Abdel-Razek-Egypt-rights.html,0.581854,0.226928,0.197908,0.365065,0.282102,0.031473,-0.951898,0.717573,0.039358,0.327302,0.027685,0.13966
2020-11-30,The New York Times,Companies Bet Big on Working From Home,"Salesforce has approached Slack about a deal, DealBook hears, confirming a report in The Wall Street Journal. A takeover could be announced as soon as this week. The potential deal is a bet on remote working, an area that bankers tell us will be a hot spot for consolidation in the months ahead, as highly valued software companies look to roll up the fragmented market for collaboration tools.",https://www.nytimes.com/2020/11/30/business/dealbook/salesforce-slack-work-from-home-deals.html,0.0,0.152341,0.266848,0.223894,0.291687,0.096355,0.866754,0.105797,0.409039,0.163115,0.052066,0.027496
2020-11-30,The New York Times,"Gavin Newsom has to pick someone to fill Kamala Harris’s Senate seat, and the pressure is mounting.","Alex Padilla, California’s secretary of state, has emerged as the front-runner to succeed Vice President-elect Kamala Harris. But Gov. Gavin Newsom appears to be in no rush to make his choice.",https://www.nytimes.com/2020/11/30/us/gavin-newsom-has-to-pick-someone-to-fill-kamala-harriss-senate-seat-and-the-pressure-is-mounting.html,-0.665449,0.35191,0.028253,0.181441,0.179512,0.146895,-0.303689,0.157707,0.399653,0.096636,0.250536,0.102246
2020-11-30,The New York Times,Exxon Mobil cuts billions in capital spending as oil and gas prices remain low.,Exxon Mobil announced on Monday that it would significantly cut spending on exploration and production over the next four years and would write off up to $20 billion of investments in natural gas.,https://www.nytimes.com/2020/11/30/business/exxon-mobil-capital-spending-write-downs.html,-0.95406,0.558829,0.053361,0.09468,0.208726,0.138023,0.554672,0.29763,0.443754,0.077263,0.02281,0.161906
2020-11-30,The New York Times,"J.D. Heyman, Entertainment Weekly’s top editor, is out.","Meredith Corporation has parted ways with J.D. Heyman, the editor in chief of Entertainment Weekly magazine, the company confirmed on Monday.",https://www.nytimes.com/2020/11/30/business/media/jd-heyman-entertainment-weekly.html,0.0,0.115634,0.353209,0.082787,0.054062,0.11741,0.0,0.204868,0.248704,0.136831,0.050588,0.098201
2020-11-30,The New York Times,Facebook to Acquire Start-Up Kustomer as It Faces Antitrust Glare,SAN FRANCISCO — Facebook is facing the glare of regulators for buying up promising start-ups and neutralizing them as a competitive threat. But that hasn’t stopped the social network from shelling out for more companies.,https://www.nytimes.com/2020/11/30/technology/facebook-kustomer-antitrust.html,0.0,0.236143,0.285169,0.179494,0.139943,0.044679,-0.84406,0.274646,0.05703,0.485678,0.140325,0.168267
2020-11-30,The New York Times,"NATO Needs to Adapt Quickly to Stay Relevant for 2030, Report Urges","BRUSSELS — A high-level look at NATO’s next 10 years recommends significant changes to confront the new challenges of an aggressive Russia and a rising China, urging overhauls to fortify the  alliance’s cohesion and to better coordinate with democratic allies around the world.",https://www.nytimes.com/2020/11/30/world/europe/nato-2030-russia-china.html,0.0,0.050827,0.118578,0.330015,0.155074,0.116315,0.840475,0.118921,0.718083,0.082976,0.021593,0.073068
2020-11-30,The New York Times,G.M. Scales Back Alliance With Electric Truck Start-Up Nikola,"Nikola, a start-up electric truck company that had made a big splash on Wall Street, announced a broad alliance with General Motors in September that promised to give the company critical technology, financial support and credibility with investors.",https://www.nytimes.com/2020/11/30/business/gm-nikola-electric-trucks.html,0.0,0.180229,0.252263,0.105258,0.041677,0.130414,0.782974,0.188555,0.182952,0.100551,0.070071,0.129189
2020-11-30,The New York Times,"France Thought It Could Reverse Globalization, but It’s Still Bleeding Jobs","PARIS — In recent months, Fabrice Chabance has had plenty to keep him awake at night. Two foreign-owned factories in Saint-Florent-sur-Cher, a region of 11,000 people where he is a political leader, have announced plans to move parts of their production lines to countries with lower labor costs.",https://www.nytimes.com/2020/11/30/business/france-globalization-jobs.html,-0.933182,0.234791,0.19412,0.200934,0.226828,0.092328,0.82388,0.554435,0.071799,0.115552,0.222484,0.274973
2020-11-30,The New York Times,Group Seeking Equality for Women in Tech Raises $11 Million,"SAN FRANCISCO — Two years ago, fed up with stories of harassment and discrimination in Silicon Valley, a group of female venture capitalists formed a nonprofit called All Raise to focus on women’s equality.",https://www.nytimes.com/2020/11/30/technology/women-tech-allraise.html,0.0,0.182898,0.493038,0.024325,0.256626,0.051637,-0.89424,0.436578,0.404547,0.023541,0.057942,0.049127
2020-11-30,The New York Times,"For Japanese Princess, Fairy-Tale Wedding May Be Distant Prospect","When Princess Mako of Japan became engaged to her college boyfriend in 2017, many Japanese hoped for a fairy-tale wedding for the couple.",https://www.nytimes.com/2020/11/30/world/asia/japan-princess-mako-wedding.html,0.820574,0.133335,0.592359,0.017303,0.014338,0.136995,0.0,0.282151,0.622341,0.019733,0.009466,0.065887
2020-11-30,The New York Times,"No, Georgia’s governor cannot ‘overrule’ its secretary of state on voting.",President Trump on Monday morning inaccurately described Georgia’s vote counting process and implausibly urged the state’s Republican governor to “overrule” its Republican secretary of state.,https://www.nytimes.com/2020/11/30/technology/no-georgias-governor-cannot-overrule-its-secretary-of-state-on-voting.html,0.0,0.244463,0.23017,0.084246,0.425652,0.134886,0.0,0.254286,0.114437,0.012229,0.576024,0.257944
2020-11-30,The New York Times,The lockdown is exposing the gender gap in British sports.,"When Lisa Bloor heard that her daughter Abby’s elite-level soccer club was being shut down in England’s latest coronavirus lockdown, she faced a tough problem: how to explain that boys at the same level were allowed to keep playing.",https://www.nytimes.com/2020/11/30/world/the-lockdown-is-exposing-the-gender-gap-in-british-sports.html,0.0,0.240538,0.168146,0.103982,0.101688,0.534034,-0.501429,0.537708,0.028335,0.128227,0.214204,0.380869
2020-11-30,The New York Times,Positive Test Rate of 11 Percent? France’s Schools Remain Open.,"PARIS — As a second lockdown appeared inevitable amid skyrocketing coronavirus infections, the scientists advising the French government in October warned that keeping students in their classrooms meant it would take longer to tame the surge.",https://www.nytimes.com/2020/11/30/world/europe/france-covid-schools.html,0.55905,0.112191,0.575597,0.137994,0.036753,0.045948,-0.83088,0.309506,0.116006,0.268564,0.233989,0.186027
2020-11-30,The New York Times,The head of the Tokyo Stock Exchange resigns over its trading shutdown,"The head of the Tokyo Stock Exchange resigned on Monday, nearly two months after a technical glitch at the exchange shut down equities trading across Japan in a major if temporary disruption to the financial markets in the world’s third largest economy.",https://www.nytimes.com/2020/11/30/business/the-head-of-the-tokyo-stock-exchange-resigns-over-its-trading-shutdown.html,0.0,0.213145,0.076564,0.197576,0.069853,0.296344,-0.824595,0.416541,0.152824,0.386604,0.031516,0.248639
2020-11-30,The New York Times,"British retailer Arcadia Group, owner of Topshop, files for bankruptcy.","Arcadia Group, the British retail company owned by Philip Green that includes the Topshop clothing chain, has gone into administration, a form of bankruptcy, the company said Monday. It is one of the biggest retail collapses in Britain since the start of the pandemic.",https://www.nytimes.com/2020/11/30/business/british-retailer-arcadia-group-owner-of-topshop-files-for-bankruptcy.html,0.0,0.097017,0.213042,0.07551,0.131838,0.311161,-0.74897,0.297944,0.312121,0.136149,0.043522,0.201321
2020-11-30,The New York Times,New Zealand Announces Charges in Deadly White Island Volcano Eruption,"WELLINGTON, New Zealand — Almost one year to the day after a deadly volcanic eruption killed 22 people on New Zealand’s White Island, the country’s workplace safety regulator has charged a number of organizations and individuals for their roles in the disaster.",https://www.nytimes.com/2020/11/30/world/asia/new-zealand-white-island-eruption-volcano.html,0.0,0.19201,0.298541,0.126748,0.28648,0.124156,-0.757855,0.431826,0.028401,0.146778,0.453576,0.229626
2020-11-30,The New York Times,Teachers face a steepening toll during the pandemic.,"All through the fall, teachers have been at the center of vehement debates over whether to reopen schools for in-person instruction — often vilified for challenging it, sometimes praised for trying to make it work.",https://www.nytimes.com/2020/11/30/world/teachers-face-a-steepening-toll-during-the-pandemic.html,-0.725909,0.204944,0.20879,0.18184,0.333273,0.167849,-0.611549,0.449297,0.242292,0.160865,0.119327,0.158834
2020-11-30,The New York Times,Biden Moves on to Economic Hires,"Fauci warns of a surge “superimposed” on the one we’re already in, while Biden’s foreign policy team faces a test on ethics. It’s Monday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday.",https://www.nytimes.com/2020/11/30/us/politics/biden-economic-appointments.html,0.0,0.170017,0.154198,0.220123,0.106158,0.066632,0.0,0.45127,0.071285,0.141732,0.35783,0.150092
2020-12-01,The New York Times,"Goodbye, Blazers; Hello, ‘Coatigans.’ Women Adjust Attire to Work at Home.","In the Before Times, said Rebecca Rittenberg, a 28-year-old who works in advertising sales for Google in New York, one of her favorite parts about going to the office was “showing up in a funky, cool professional outfit.”",https://www.nytimes.com/2020/12/01/business/work-from-home-women-office-attire.html,0.0,0.678249,0.039161,0.27835,0.090609,0.116797,0.831677,0.256023,0.605466,0.027557,0.021016,0.107727
2020-12-01,The New York Times,"In England, Rumbles of Discontent as Parliament Votes to Exit Lockdown","LONDON — Much of England will swap lockdown for less stringent coronavirus restrictions, after Parliament approved new rules on Tuesday despite a substantial revolt among lawmakers in Prime Minister Boris Johnson’s Conservative Party.",https://www.nytimes.com/2020/12/01/world/europe/england-coronavirus-lockdown-end.html,0.0,0.307426,0.279052,0.027547,0.346118,0.080883,0.0,0.389646,0.454991,0.052069,0.05194,0.037612
2020-12-01,The New York Times,"Weeks Late, Biden Gets His Briefings","No matter who wins in Georgia, Joe Manchin has no intention of endorsing a sharp shift to the left. And his vote could matter a lot. It’s Tuesday, and this is your politics tip sheet. Sign up here to get On Politics in your inbox every weekday.",https://www.nytimes.com/2020/12/01/us/politics/biden-intelligence-briefings.html,0.0,0.413019,0.232933,0.226351,0.048869,0.231119,-0.42904,0.336375,0.415856,0.04228,0.246843,0.067988
2020-12-01,The New York Times,Trump Raises $170 Million as He Denies His Loss and Eyes the Future,"President Trump has raised about $170 million since Election Day as his campaign operation has continued to aggressively solicit donations with hyped-up appeals that have funded his fruitless attempts to overturn the election and that have seeded his post-presidential political ambitions, according to a person familiar with the matter.",https://www.nytimes.com/2020/11/30/us/politics/trump-campaign-donations.html,-0.812527,0.856186,0.044227,0.039114,0.112226,0.046457,-0.825693,0.211415,0.093489,0.048104,0.55689,0.1297
2020-12-01,The New York Times,Nasdaq wants companies to have more diverse boards — or get kicked out.,"Nasdaq asked the Securities and Exchange Commission on Tuesday for permission to adopt a new requirement for the companies listed on its main U.S. stock exchange: have at least one woman and one “diverse” director, and report data on boardroom diversity. If companies don’t comply they would face potential delisting, reports the DealBook newsletter.",https://www.nytimes.com/2020/12/01/business/nasdaq-wants-companies-to-have-more-diverse-boards-or-get-kicked-out.html,0.0,0.37087,0.123816,0.116987,0.133845,0.33374,0.248723,0.395414,0.057694,0.128586,0.070159,0.026784
2020-12-01,The New York Times,"France has kept schools open without driving up infections, and other news from around the world.","France’s coronavirus test positivity rate, at 11.1 percent, is nearly four times that of New York City.",https://www.nytimes.com/2020/12/01/world/france-has-kept-schools-open-without-driving-up-infections-and-other-news-from-around-the-world.html,-0.805827,0.378034,0.352749,0.214737,0.116336,0.052785,-0.364129,0.109524,0.763026,0.08322,0.020761,0.014336
2020-12-01,The New York Times,Airbnb seeks valuation of nearly $35 billion in I.P.O.,Airbnb is trying to ride the soaring stock market to a comeback.,https://www.nytimes.com/2020/12/01/business/airbnb-seeks-valuation-of-nearly-35-billion-in-ipo.html,0.0,0.428613,0.365292,0.208027,0.05479,0.045645,0.699529,0.375003,0.240783,0.089163,0.051397,0.175301
2020-12-01,The New York Times,"The World in a Vise: Sounding the Alarm on China, Then Running for Shelter","SYDNEY, Australia — For the past few years, Australia has positioned itself at the front of a global effort to stand up to China. It was the first country to ban Huawei’s 5G technology, to pass foreign interference laws aimed at curbing Chinese influence, and to call for an international inquiry into the source of the coronavirus.",https://www.nytimes.com/2020/12/01/world/australia/china-australia-morrison-tweet.html,0.520499,0.216949,0.466499,0.213164,0.06162,0.097186,0.820526,0.425439,0.20906,0.15616,0.085161,0.238532
2020-12-01,The New York Times,"Drunken Man Plows Car Into Pedestrians in Germany, Killing 4",BERLIN — Four people were killed and 10 others wounded after a drunk man sped in his S.U.V. through a pedestrian shopping street in the city of Trier in southwestern Germany on Tuesday. Prosecutors said the man did not appear to be motivated by political or religious beliefs and that they were investigating the case on suspicion of murder.,https://www.nytimes.com/2020/12/01/world/europe/germany-car-pedestrians.html,-0.832145,0.266894,0.040227,0.229233,0.267804,0.451047,-0.890943,0.438411,0.062988,0.090328,0.354108,0.373494
2020-12-01,The New York Times,Nasdaq Pushes for Diversity in the Boardroom,"Nasdaq will ask the S.E.C. this morning for permission to adopt a new requirement for the 3,249 companies listed on its main U.S. stock exchange: have at least one woman and one “diverse” director and report data on board diversity — or face consequences.",https://www.nytimes.com/2020/12/01/business/dealbook/nasdaq-diversity-boards.html,0.0,0.32822,0.135852,0.11603,0.093369,0.175441,0.307986,0.437226,0.071355,0.106944,0.081015,0.035785
2020-12-01,The New York Times,‘Georgia Is Not New York’: Progressives Adapt Efforts for Senate Runoffs,"Neither Jon Ossoff nor the Rev. Raphael Warnock has endorsed the Green New Deal. But that hasn’t stopped the Sunrise Movement, the activist climate group that champions the sweeping climate change plan, from mobilizing in force for the two Georgia Democrats in their high-stakes runoff races for Senate seats.",https://www.nytimes.com/2020/12/01/us/politics/georgia-senate-election-democrats.html,0.0,0.104394,0.461599,0.104451,0.125949,0.213082,-0.646283,0.216212,0.279476,0.248741,0.194003,0.261401
2020-12-01,The New York Times,Federal prosecutor fired by Trump will lead firm’s white-collar practice.,"Geoffrey S. Berman, the former U.S. attorney for the Southern District of New York who was fired by President Trump in June, has joined the law firm of Fried, Frank, Harris, Shriver & Jacobson, the firm said on Tuesday.",https://www.nytimes.com/2020/12/01/business/geoffrey-berman-fried-frank.html,0.0,0.201372,0.173984,0.04184,0.277246,0.148509,0.0,0.252543,0.306304,0.103359,0.142116,0.19143
2020-12-01,The New York Times,"Even with vaccines, a global recovery will be slow, the O.E.C.D. says.","The world will start to recover only gradually next year from a devastating global recession brought on by the coronavirus pandemic, but the revival is unlikely to repair an income divide that is leaving more people around the world poorer because of the crisis, the Organization for Economic Cooperation and Development said Tuesday.",https://www.nytimes.com/2020/12/01/business/even-with-vaccines-a-global-recovery-will-be-slow-the-oecd-says.html,0.0,0.732361,0.067971,0.113249,0.147731,0.13578,-0.767852,0.243239,0.135093,0.440181,0.210088,0.086571
2020-12-01,The New York Times,Reinventing Workers for the Post-Covid Economy,"Rob Siminoski has been in the theater, in one way or another, since he graduated from college. But after 10 years at the Universal Studios theme park in California, he is only No. 13 on the stage-managing roster. Even if the park, closed since March, reopens some attractions — the WaterWorld stunt show, say, or the Nighttime Lights at Hogwarts Castle — he is unlikely to be among the first to get the call.",https://www.nytimes.com/2020/12/01/business/economy/workers-jobs-training.html,0.0,0.39733,0.099403,0.214632,0.062712,0.429248,-0.635905,0.32629,0.533559,0.060686,0.082501,0.028875
2020-12-01,The New York Times,Amazon and Apple Are Powering a Shift Away From Intel’s Chips,"SAN FRANCISCO — For close to a decade, supporters of the chip technology that powers mobile phones vowed to shake up the market for computers. For the most part, they made little headway.",https://www.nytimes.com/2020/12/01/technology/amazon-apple-chips-intel-arm.html,0.0,0.430868,0.106778,0.097624,0.188171,0.085887,-0.249423,0.432043,0.283253,0.169475,0.12531,0.105139
2020-12-01,The New York Times,Some jobs may never return. Moving those workers into new careers is an enormous challenge.,"The labor market has recovered 12 million of the 22 million jobs lost from February to April. But many jobs may not return any time soon, even when a vaccine is deployed, The New York Times’s Eduardo Porter reports.",https://www.nytimes.com/2020/12/01/business/some-jobs-may-never-return-moving-those-workers-into-new-careers-is-an-enormous-challenge.html,0.454539,0.150061,0.521756,0.087341,0.099377,0.10955,0.0,0.406329,0.117036,0.227552,0.10261,0.046223
2020-12-01,The New York Times,The U.S. and Britain race to authorize Covid-19 vaccines.,The race to be the first nation to authorize a rigorously tested Covid-19 vaccine is intensifying.,https://www.nytimes.com/2020/12/01/world/the-us-and-britain-race-to-authorize-covid-19-vaccines.html,0.0,0.098137,0.129088,0.194198,0.189305,0.117887,0.0,0.099127,0.22777,0.082954,0.205571,0.132799
2020-12-01,The New York Times,"Retail Cornerstones Fall in Britain, Pushed by Fast Fashion and Pandemic","LONDON — The British department store Debenhams can trace its history back 242 years to a shop on Wigmore Street in central London. On Tuesday, it finally succumbed to the pressures of 21st-century e-commerce. After more than a year of restructuring and several months of trying to find a buyer, the company said it would begin shutting down.",https://www.nytimes.com/2020/12/01/business/debenhams-topshop-bankruptcy.html,-0.714837,0.36125,0.200997,0.244584,0.075607,0.091124,-0.852953,0.420039,0.300705,0.093028,0.01704,0.294029
2020-12-01,The New York Times,"No, it isn’t unusual that Kamala Harris is still in the Senate.",Numerous conspiratorial Twitter posts in the past week have suggested that Vice President-elect Kamala Harris has yet to step down from her Senate seat because “she knows” something’s amiss about the election results.,https://www.nytimes.com/2020/12/01/technology/no-it-isnt-unusual-that-kamala-harris-is-still-in-the-senate.html,-0.779403,0.388244,0.061773,0.14735,0.246016,0.219367,0.0,0.364072,0.162919,0.067785,0.190095,0.137386
2020-12-01,The New York Times,Watch live: Mnuchin and Powell testify before a Senate panel.,"Jerome H. Powell, the chair of the Federal Reserve, and Steven Mnuchin, the secretary of the Treasury, are testifying before the Senate Banking Committee. In prepared remarks, they painted starkly different visions of the challenges facing the United States economy in the months ahead, further exposing a rift that began to show earlier this month.",https://www.nytimes.com/2020/12/01/business/watch-live-mnuchin-and-powell-testify-before-a-senate-panel.html,0.0,0.261201,0.272518,0.177997,0.283074,0.078407,0.0,0.359438,0.373567,0.104099,0.108715,0.130144
2020-12-01,The New York Times,"Bank Robbers in Brazil Terrorize a Sleepy City, Overpowering Police","RIO DE JANEIRO — The assailants arrived in the sleepy city in southern Brazil just before midnight ready for battle: They wore head coverings and body armor, and were armed with powerful rifles and loads of explosives.",https://www.nytimes.com/2020/12/01/world/americas/brazil-criciuma-bank-robbery.html,-0.934732,0.302311,0.086223,0.283328,0.285701,0.183241,-0.460238,0.231376,0.304292,0.321505,0.053742,0.264199
2020-12-01,The New York Times,Salesforce to Acquire Slack for $27.7 Billion,"SAN FRANCISCO — Salesforce said on Tuesday that it would buy the workplace software company Slack for $27.7 billion in cash and stock, the latest in a wave of deals as the coronavirus pandemic boosts demand for tools that enable people to work remotely.",https://www.nytimes.com/2020/12/01/technology/salesforce-slack-deal.html,0.0,0.358952,0.349225,0.093631,0.029629,0.05855,-0.674194,0.452226,0.422556,0.037544,0.03761,0.068984
2020-12-01,The New York Times,"In Britain, a ‘retail house of cards’ begins to fall.","As the busiest shopping period of the year gets underway, two of Britain’s largest high-street retailers have collapsed.",https://www.nytimes.com/2020/12/01/business/in-britain-a-retail-house-of-cards-begins-to-fall.html,0.0,0.302885,0.193564,0.387211,0.016478,0.180504,0.0,0.231888,0.177859,0.359157,0.015072,0.05257
2020-12-01,The New York Times,Recent Commercial Real Estate Transactions,$2.775 MILLION,https://www.nytimes.com/2020/12/01/business/new-york-commercial-real-estate.html,0.0,0.107469,0.215108,0.033372,0.138708,0.255515,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,The New York Times,New ‘BTS Law’ Is Passed in South Korea. An Army of Fans Rejoices.,"SEOUL, South Korea — Kim Seok-jin, the oldest member of the global K-pop phenomenon​ BTS​, turns 28 on Friday. On Tuesday, South Korea’s Parliament gave him an early birthday present.",https://www.nytimes.com/2020/12/01/world/asia/korea-bts-law-military-deferment.html,0.0,0.270115,0.453994,0.028609,0.256021,0.060448,0.0,0.276468,0.609288,0.023942,0.070559,0.041027
2020-12-01,The New York Times,"As Trump Attacks Georgia Republicans, Party Worries About Senate Races","President Trump’s sustained assault on his own party in Georgia, and his repeated claims of election fraud in the state, have intensified worries among Republicans that he could be hurting their ability to win two crucial Senate runoff races next month.",https://www.nytimes.com/2020/11/30/us/politics/georgia-republicans-trump-kemp.html,0.0,0.098457,0.009845,0.448042,0.620784,0.182326,-0.783128,0.618302,0.028424,0.181031,0.249212,0.26015
2020-12-01,The New York Times,Hungarian Politician Resigns After Brussels Party Is Raided by Police,BRUSSELS — A senior conservative Hungarian politician abruptly announced his resignation from the European Parliament after the police broke up a party he attended in Brussels because it violated coronavirus restrictions.,https://www.nytimes.com/2020/12/01/world/europe/jozsef-szajer-european-parliament-resignation.html,0.0,0.13765,0.015769,0.336188,0.39663,0.512187,0.0,0.580721,0.023539,0.160736,0.250584,0.306987
2020-12-01,The New York Times,"In Nagorno-Karabakh Peace Deal, Putin Applied a Deft New Touch","STEPANAKERT, Nagorno-Karabakh — As a dilapidated old van pulled up at a hillside checkpoint, an Azerbaijani soldier inside scrubbed furiously at his fogged-up window, then cast a glowering look at an Armenian standing just a few feet away.",https://www.nytimes.com/2020/12/01/world/europe/nagorno-karabakh-putin-armenia-azerbaijan.html,0.833143,0.02578,0.827706,0.026693,0.012614,0.068673,-0.907617,0.483854,0.060822,0.143469,0.293616,0.259173
2020-12-02,The New York Times,Europe is divided on how to approach the ski season after resorts bred virus clusters.,"Disagreements over how to deal with Europe’s upcoming ski season amid the pandemic had left the continent divided, with some countries like Austria and Switzerland choosing to open while others, like Italy, Germany and France vowed to remain shut or put in place significant restrictions.",https://www.nytimes.com/2020/12/02/world/europe-is-divided-on-how-to-approach-the-ski-season-after-resorts-bred-virus-clusters.html,0.0,0.392608,0.079486,0.130892,0.195298,0.019554,0.0,0.420524,0.228029,0.087314,0.040929,0.364301
2020-12-02,The New York Times,"Singapore Approves a Lab-Grown Meat Product, a Global First","HONG KONG — First, meat came from farms and forests. Then, it came from factories. More recently, entrepreneurs have been making it from plants.",https://www.nytimes.com/2020/12/02/business/singapore-lab-meat.html,0.604272,0.173438,0.515041,0.021591,0.240789,0.021734,0.549755,0.170726,0.708394,0.041132,0.061418,0.043527
2020-12-02,The New York Times,Millions of homeowners at risk of foreclosure get a longer reprieve.,"Many homeowners at risk of foreclosure can breathe a little easier — for another month, at least.",https://www.nytimes.com/2020/12/02/business/millions-of-homeowners-at-risk-of-foreclosure-get-a-longer-reprieve.html,-0.869104,0.399207,0.175592,0.416872,0.054696,0.04325,-0.817375,0.406931,0.221494,0.424273,0.064078,0.056546
2020-12-02,The New York Times,‘It Has to Stop’: Georgia Election Official Lashes Trump,[Here’s what you need to know about President-elect Joseph R. Biden Jr.’s Inauguration Day.],https://www.nytimes.com/2020/12/01/us/politics/georgia-election-trump.html,0.0,0.305008,0.047625,0.156678,0.268428,0.415031,0.0,0.052703,0.089377,0.086732,0.036415,0.076991
2020-12-02,The New York Times,1 Percent of P.P.P. Borrowers Got Over One-Quarter of the Loan Money,"The Paycheck Protection Program was the centerpiece of the federal government’s relief efforts to keep millions of small businesses afloat during the coronavirus pandemic. But new data shows what many had suspected all along: The money was shared unevenly, with the biggest sums going to a sliver of the companies in need.",https://www.nytimes.com/2020/12/02/business/paycheck-protection-program-coronavirus.html,0.0,0.119026,0.029746,0.079359,0.052404,0.021808,-0.483128,0.209173,0.37578,0.305083,0.042527,0.090992
2020-12-02,The New York Times,Joshua Wong and Agnes Chow Are Sentenced to Prison Over Hong Kong Protest,"HONG KONG — Joshua Wong, a prominent pro-democracy activist in Hong Kong, was sentenced on Wednesday to more than a year in prison for his role in a protest last year, the latest blow to the city’s embattled political opposition.",https://www.nytimes.com/2020/12/02/world/asia/joshua-wong-agnes-chow-hong-kong.html,-0.704066,0.184417,0.063357,0.056307,0.492315,0.392647,-0.624833,0.536096,0.055864,0.155354,0.30839,0.231634
2020-12-02,The New York Times,Why Your Workplace Software Stinks,This article is part of the On Tech newsletter. You can sign up here to receive it weekdays.,https://www.nytimes.com/2020/12/02/technology/why-your-workplace-software-stinks.html,-0.97809,0.473886,0.052187,0.140604,0.381631,0.207724,0.0,0.301989,0.21113,0.019915,0.101845,0.056034
2020-12-02,The New York Times,"Is China Laying Claim to Kimchi, Too? Some South Koreans Think So","SEOUL, South Korea — Fermented vegetables are delicious — on this point, many people from China and South Korea can agree. But for some social media users in the two countries, the culinary good will ends there.",https://www.nytimes.com/2020/12/01/world/asia/south-korea-china-kimchi-paocai.html,-0.472753,0.432313,0.058782,0.155159,0.131345,0.135436,0.945579,0.200442,0.726957,0.009755,0.032992,0.027806
2020-12-02,The New York Times,Watch live: Mnuchin and Powell testify before a House committee.,"The chair of the Federal Reserve and the Treasury secretary are testifying before the House Financial Services committee Wednesday, their second appearance on Capitol Hill this week.",https://www.nytimes.com/2020/12/02/business/watch-live-mnuchin-and-powell-testify-before-a-house-committee.html,0.0,0.157071,0.486925,0.212376,0.064365,0.097296,0.0,0.247332,0.413622,0.051947,0.049611,0.069596
2020-12-02,The New York Times,Iran Moves to Increase Uranium Enrichment and Bar Nuclear Inspectors,Iran responded Wednesday to the assassination of its top nuclear scientist by enacting a law ordering an immediate ramping up of its enrichment of uranium to levels closer to weapons-grade fuel.,https://www.nytimes.com/2020/12/02/world/middleeast/iran-nuclear-enrichment-inspectors.html,0.0,0.316722,0.147449,0.263327,0.130841,0.299858,-0.407214,0.136125,0.326314,0.386724,0.043236,0.279907
